tile_id,source_image_id,dataset_id,category,wafer_id,modality,split,label,image_path,mask_path,tile_x,tile_y,tile_size,stride,preprocess_id,support_eligible,demo_allowed
miic_partial_normal_test_normal_00300__x00000_y00000_s00448,miic_partial_normal_test_normal_00300,miic_partial,default,,SEM,train,good,data/dataverse_files_recovered/miic_partial_clean/normal/test_normal_00300.jpg,,0,0,448,448,rgb_repeat_v1,True,False
miic_partial_normal_test_normal_00301__x00000_y00000_s00448,miic_partial_normal_test_normal_00301,miic_partial,default,,SEM,train,good,data/dataverse_files_recovered/miic_partial_clean/normal/test_normal_00301.jpg,,0,0,448,448,rgb_repeat_v1,True,False
miic_partial_normal_test_normal_00302__x00000_y00000_s00448,miic_partial_normal_test_normal_00302,miic_partial,default,,SEM,validation,good,data/dataverse_files_recovered/miic_partial_clean/normal/test_normal_00302.jpg,,0,0,448,448,rgb_repeat_v1,False,False
miic_partial_normal_test_normal_00303__x00000_y00000_s00448,miic_partial_normal_test_normal_00303,miic_partial,default,,SEM,validation,good,data/dataverse_files_recovered/miic_partial_clean/normal/test_normal_00303.jpg,,0,0,448,448,rgb_repeat_v1,False,False
miic_partial_normal_test_normal_00304__x00000_y00000_s00448,miic_partial_normal_test_normal_00304,miic_partial,default,,SEM,train,good,data/dataverse_files_recovered/miic_partial_clean/normal/test_normal_00304.jpg,,0,0,448,448,rgb_repeat_v1,True,False
miic_partial_normal_test_normal_00305__x00000_y00000_s00448,miic_partial_normal_test_normal_00305,miic_partial,default,,SEM,validation,good,data/dataverse_files_recovered/miic_partial_clean/normal/test_normal_00305.jpg,,0,0,448,448,rgb_repeat_v1,False,False
miic_partial_normal_test_normal_00306__x00000_y00000_s00448,miic_partial_normal_test_normal_00306,miic_partial,default,,SEM,train,good,data/dataverse_files_recovered/miic_partial_clean/normal/test_normal_00306.jpg,,0,0,448,448,rgb_repeat_v1,True,False
miic_partial_normal_test_normal_00307__x00000_y00000_s00448,miic_partial_normal_test_normal_00307,miic_partial,default,,SEM,validation,good,data/dataverse_files_recovered/miic_partial_clean/normal/test_normal_00307.jpg,,0,0,448,448,rgb_repeat_v1,False,False
miic_partial_normal_test_normal_00308__x00000_y00000_s00448,miic_partial_normal_test_normal_00308,miic_partial,default,,SEM,train,good,data/dataverse_files_recovered/miic_partial_clean/normal/test_normal_00308.jpg,,0,0,448,448,rgb_repeat_v1,True,False
miic_partial_normal_test_normal_00309__x00000_y00000_s00448,miic_partial_normal_test_normal_00309,miic_partial,default,,SEM,validation,good,data/dataverse_files_recovered/miic_partial_clean/normal/test_normal_00309.jpg,,0,0,448,448,rgb_repeat_v1,False,False
miic_partial_normal_test_normal_00310__x00000_y00000_s00448,miic_partial_normal_test_normal_00310,miic_partial,default,,SEM,test,good,data/dataverse_files_recovered/miic_partial_clean/normal/test_normal_00310.jpg,,0,0,448,448,rgb_repeat_v1,False,False
miic_partial_normal_test_normal_00311__x00000_y00000_s00448,miic_partial_normal_test_normal_00311,miic_partial,default,,SEM,validation,good,data/dataverse_files_recovered/miic_partial_clean/normal/test_normal_00311.jpg,,0,0,448,448,rgb_repeat_v1,False,False
miic_partial_normal_test_normal_00312__x00000_y00000_s00448,miic_partial_normal_test_normal_00312,miic_partial,default,,SEM,validation,good,data/dataverse_files_recovered/miic_partial_clean/normal/test_normal_00312.jpg,,0,0,448,448,rgb_repeat_v1,False,False
miic_partial_normal_test_normal_00313__x00000_y00000_s00448,miic_partial_normal_test_normal_00313,miic_partial,default,,SEM,train,good,data/dataverse_files_recovered/miic_partial_clean/normal/test_normal_00313.jpg,,0,0,448,448,rgb_repeat_v1,True,False
miic_partial_normal_test_normal_00314__x00000_y00000_s00448,miic_partial_normal_test_normal_00314,miic_partial,default,,SEM,test,good,data/dataverse_files_recovered/miic_partial_clean/normal/test_normal_00314.jpg,,0,0,448,448,rgb_repeat_v1,False,False
miic_partial_normal_test_normal_00315__x00000_y00000_s00448,miic_partial_normal_test_normal_00315,miic_partial,default,,SEM,train,good,data/dataverse_files_recovered/miic_partial_clean/normal/test_normal_00315.jpg,,0,0,448,448,rgb_repeat_v1,True,False
miic_partial_normal_test_normal_00316__x00000_y00000_s00448,miic_partial_normal_test_normal_00316,miic_partial,default,,SEM,train,good,data/dataverse_files_recovered/miic_partial_clean/normal/test_normal_00316.jpg,,0,0,448,448,rgb_repeat_v1,True,False
miic_partial_normal_test_normal_00317__x00000_y00000_s00448,miic_partial_normal_test_normal_00317,miic_partial,default,,SEM,train,good,data/dataverse_files_recovered/miic_partial_clean/normal/test_normal_00317.jpg,,0,0,448,448,rgb_repeat_v1,True,False
miic_partial_normal_test_normal_00318__x00000_y00000_s00448,miic_partial_normal_test_normal_00318,miic_partial,default,,SEM,test,good,data/dataverse_files_recovered/miic_partial_clean/normal/test_normal_00318.jpg,,0,0,448,448,rgb_repeat_v1,False,False
miic_partial_normal_test_normal_00319__x00000_y00000_s00448,miic_partial_normal_test_normal_00319,miic_partial,default,,SEM,test,good,data/dataverse_files_recovered/miic_partial_clean/normal/test_normal_00319.jpg,,0,0,448,448,rgb_repeat_v1,False,False
miic_partial_normal_test_normal_00320__x00000_y00000_s00448,miic_partial_normal_test_normal_00320,miic_partial,default,,SEM,train,good,data/dataverse_files_recovered/miic_partial_clean/normal/test_normal_00320.jpg,,0,0,448,448,rgb_repeat_v1,True,False
miic_partial_normal_test_normal_00321__x00000_y00000_s00448,miic_partial_normal_test_normal_00321,miic_partial,default,,SEM,train,good,data/dataverse_files_recovered/miic_partial_clean/normal/test_normal_00321.jpg,,0,0,448,448,rgb_repeat_v1,True,False
miic_partial_normal_test_normal_00322__x00000_y00000_s00448,miic_partial_normal_test_normal_00322,miic_partial,default,,SEM,validation,good,data/dataverse_files_recovered/miic_partial_clean/normal/test_normal_00322.jpg,,0,0,448,448,rgb_repeat_v1,False,False
miic_partial_normal_test_normal_00323__x00000_y00000_s00448,miic_partial_normal_test_normal_00323,miic_partial,default,,SEM,train,good,data/dataverse_files_recovered/miic_partial_clean/normal/test_normal_00323.jpg,,0,0,448,448,rgb_repeat_v1,True,False
miic_partial_normal_test_normal_00324__x00000_y00000_s00448,miic_partial_normal_test_normal_00324,miic_partial,default,,SEM,train,good,data/dataverse_files_recovered/miic_partial_clean/normal/test_normal_00324.jpg,,0,0,448,448,rgb_repeat_v1,True,False
miic_partial_normal_test_normal_00325__x00000_y00000_s00448,miic_partial_normal_test_normal_00325,miic_partial,default,,SEM,test,good,data/dataverse_files_recovered/miic_partial_clean/normal/test_normal_00325.jpg,,0,0,448,448,rgb_repeat_v1,False,False
miic_partial_normal_test_normal_00326__x00000_y00000_s00448,miic_partial_normal_test_normal_00326,miic_partial,default,,SEM,validation,good,data/dataverse_files_recovered/miic_partial_clean/normal/test_normal_00326.jpg,,0,0,448,448,rgb_repeat_v1,False,False
miic_partial_normal_test_normal_00327__x00000_y00000_s00448,miic_partial_normal_test_normal_00327,miic_partial,default,,SEM,train,good,data/dataverse_files_recovered/miic_partial_clean/normal/test_normal_00327.jpg,,0,0,448,448,rgb_repeat_v1,True,False
miic_partial_normal_test_normal_00328__x00000_y00000_s00448,miic_partial_normal_test_normal_00328,miic_partial,default,,SEM,train,good,data/dataverse_files_recovered/miic_partial_clean/normal/test_normal_00328.jpg,,0,0,448,448,rgb_repeat_v1,True,False
miic_partial_normal_test_normal_00329__x00000_y00000_s00448,miic_partial_normal_test_normal_00329,miic_partial,default,,SEM,train,good,data/dataverse_files_recovered/miic_partial_clean/normal/test_normal_00329.jpg,,0,0,448,448,rgb_repeat_v1,True,False
miic_partial_normal_test_normal_00330__x00000_y00000_s00448,miic_partial_normal_test_normal_00330,miic_partial,default,,SEM,train,good,data/dataverse_files_recovered/miic_partial_clean/normal/test_normal_00330.jpg,,0,0,448,448,rgb_repeat_v1,True,False
miic_partial_normal_test_normal_00331__x00000_y00000_s00448,miic_partial_normal_test_normal_00331,miic_partial,default,,SEM,test,good,data/dataverse_files_recovered/miic_partial_clean/normal/test_normal_00331.jpg,,0,0,448,448,rgb_repeat_v1,False,False
miic_partial_normal_test_normal_00332__x00000_y00000_s00448,miic_partial_normal_test_normal_00332,miic_partial,default,,SEM,validation,good,data/dataverse_files_recovered/miic_partial_clean/normal/test_normal_00332.jpg,,0,0,448,448,rgb_repeat_v1,False,False
miic_partial_normal_test_normal_00333__x00000_y00000_s00448,miic_partial_normal_test_normal_00333,miic_partial,default,,SEM,validation,good,data/dataverse_files_recovered/miic_partial_clean/normal/test_normal_00333.jpg,,0,0,448,448,rgb_repeat_v1,False,False
miic_partial_normal_test_normal_00334__x00000_y00000_s00448,miic_partial_normal_test_normal_00334,miic_partial,default,,SEM,validation,good,data/dataverse_files_recovered/miic_partial_clean/normal/test_normal_00334.jpg,,0,0,448,448,rgb_repeat_v1,False,False
miic_partial_normal_test_normal_00335__x00000_y00000_s00448,miic_partial_normal_test_normal_00335,miic_partial,default,,SEM,validation,good,data/dataverse_files_recovered/miic_partial_clean/normal/test_normal_00335.jpg,,0,0,448,448,rgb_repeat_v1,False,False
miic_partial_normal_test_normal_00336__x00000_y00000_s00448,miic_partial_normal_test_normal_00336,miic_partial,default,,SEM,train,good,data/dataverse_files_recovered/miic_partial_clean/normal/test_normal_00336.jpg,,0,0,448,448,rgb_repeat_v1,True,False
miic_partial_normal_test_normal_00337__x00000_y00000_s00448,miic_partial_normal_test_normal_00337,miic_partial,default,,SEM,train,good,data/dataverse_files_recovered/miic_partial_clean/normal/test_normal_00337.jpg,,0,0,448,448,rgb_repeat_v1,True,False
miic_partial_normal_test_normal_00338__x00000_y00000_s00448,miic_partial_normal_test_normal_00338,miic_partial,default,,SEM,test,good,data/dataverse_files_recovered/miic_partial_clean/normal/test_normal_00338.jpg,,0,0,448,448,rgb_repeat_v1,False,False
miic_partial_normal_test_normal_00339__x00000_y00000_s00448,miic_partial_normal_test_normal_00339,miic_partial,default,,SEM,test,good,data/dataverse_files_recovered/miic_partial_clean/normal/test_normal_00339.jpg,,0,0,448,448,rgb_repeat_v1,False,False
miic_partial_normal_test_normal_00340__x00000_y00000_s00448,miic_partial_normal_test_normal_00340,miic_partial,default,,SEM,test,good,data/dataverse_files_recovered/miic_partial_clean/normal/test_normal_00340.jpg,,0,0,448,448,rgb_repeat_v1,False,False
miic_partial_normal_test_normal_00341__x00000_y00000_s00448,miic_partial_normal_test_normal_00341,miic_partial,default,,SEM,train,good,data/dataverse_files_recovered/miic_partial_clean/normal/test_normal_00341.jpg,,0,0,448,448,rgb_repeat_v1,True,False
miic_partial_normal_test_normal_00342__x00000_y00000_s00448,miic_partial_normal_test_normal_00342,miic_partial,default,,SEM,test,good,data/dataverse_files_recovered/miic_partial_clean/normal/test_normal_00342.jpg,,0,0,448,448,rgb_repeat_v1,False,False
miic_partial_normal_test_normal_00343__x00000_y00000_s00448,miic_partial_normal_test_normal_00343,miic_partial,default,,SEM,train,good,data/dataverse_files_recovered/miic_partial_clean/normal/test_normal_00343.jpg,,0,0,448,448,rgb_repeat_v1,True,False
miic_partial_normal_test_normal_00344__x00000_y00000_s00448,miic_partial_normal_test_normal_00344,miic_partial,default,,SEM,train,good,data/dataverse_files_recovered/miic_partial_clean/normal/test_normal_00344.jpg,,0,0,448,448,rgb_repeat_v1,True,False
miic_partial_normal_test_normal_00345__x00000_y00000_s00448,miic_partial_normal_test_normal_00345,miic_partial,default,,SEM,validation,good,data/dataverse_files_recovered/miic_partial_clean/normal/test_normal_00345.jpg,,0,0,448,448,rgb_repeat_v1,False,False
miic_partial_normal_test_normal_00346__x00000_y00000_s00448,miic_partial_normal_test_normal_00346,miic_partial,default,,SEM,train,good,data/dataverse_files_recovered/miic_partial_clean/normal/test_normal_00346.jpg,,0,0,448,448,rgb_repeat_v1,True,False
miic_partial_normal_test_normal_00347__x00000_y00000_s00448,miic_partial_normal_test_normal_00347,miic_partial,default,,SEM,train,good,data/dataverse_files_recovered/miic_partial_clean/normal/test_normal_00347.jpg,,0,0,448,448,rgb_repeat_v1,True,False
miic_partial_normal_test_normal_00348__x00000_y00000_s00448,miic_partial_normal_test_normal_00348,miic_partial,default,,SEM,train,good,data/dataverse_files_recovered/miic_partial_clean/normal/test_normal_00348.jpg,,0,0,448,448,rgb_repeat_v1,True,False
miic_partial_normal_test_normal_00349__x00000_y00000_s00448,miic_partial_normal_test_normal_00349,miic_partial,default,,SEM,train,good,data/dataverse_files_recovered/miic_partial_clean/normal/test_normal_00349.jpg,,0,0,448,448,rgb_repeat_v1,True,False
miic_partial_normal_test_normal_00350__x00000_y00000_s00448,miic_partial_normal_test_normal_00350,miic_partial,default,,SEM,train,good,data/dataverse_files_recovered/miic_partial_clean/normal/test_normal_00350.jpg,,0,0,448,448,rgb_repeat_v1,True,False
miic_partial_normal_test_normal_00351__x00000_y00000_s00448,miic_partial_normal_test_normal_00351,miic_partial,default,,SEM,test,good,data/dataverse_files_recovered/miic_partial_clean/normal/test_normal_00351.jpg,,0,0,448,448,rgb_repeat_v1,False,False
miic_partial_normal_test_normal_00352__x00000_y00000_s00448,miic_partial_normal_test_normal_00352,miic_partial,default,,SEM,train,good,data/dataverse_files_recovered/miic_partial_clean/normal/test_normal_00352.jpg,,0,0,448,448,rgb_repeat_v1,True,False
miic_partial_normal_test_normal_00353__x00000_y00000_s00448,miic_partial_normal_test_normal_00353,miic_partial,default,,SEM,validation,good,data/dataverse_files_recovered/miic_partial_clean/normal/test_normal_00353.jpg,,0,0,448,448,rgb_repeat_v1,False,False
miic_partial_normal_test_normal_00354__x00000_y00000_s00448,miic_partial_normal_test_normal_00354,miic_partial,default,,SEM,test,good,data/dataverse_files_recovered/miic_partial_clean/normal/test_normal_00354.jpg,,0,0,448,448,rgb_repeat_v1,False,False
miic_partial_normal_test_normal_00355__x00000_y00000_s00448,miic_partial_normal_test_normal_00355,miic_partial,default,,SEM,train,good,data/dataverse_files_recovered/miic_partial_clean/normal/test_normal_00355.jpg,,0,0,448,448,rgb_repeat_v1,True,False
miic_partial_normal_test_normal_00356__x00000_y00000_s00448,miic_partial_normal_test_normal_00356,miic_partial,default,,SEM,test,good,data/dataverse_files_recovered/miic_partial_clean/normal/test_normal_00356.jpg,,0,0,448,448,rgb_repeat_v1,False,False
miic_partial_normal_test_normal_00357__x00000_y00000_s00448,miic_partial_normal_test_normal_00357,miic_partial,default,,SEM,train,good,data/dataverse_files_recovered/miic_partial_clean/normal/test_normal_00357.jpg,,0,0,448,448,rgb_repeat_v1,True,False
miic_partial_normal_test_normal_00358__x00000_y00000_s00448,miic_partial_normal_test_normal_00358,miic_partial,default,,SEM,test,good,data/dataverse_files_recovered/miic_partial_clean/normal/test_normal_00358.jpg,,0,0,448,448,rgb_repeat_v1,False,False
miic_partial_normal_test_normal_00359__x00000_y00000_s00448,miic_partial_normal_test_normal_00359,miic_partial,default,,SEM,train,good,data/dataverse_files_recovered/miic_partial_clean/normal/test_normal_00359.jpg,,0,0,448,448,rgb_repeat_v1,True,False
miic_partial_normal_test_normal_00360__x00000_y00000_s00448,miic_partial_normal_test_normal_00360,miic_partial,default,,SEM,train,good,data/dataverse_files_recovered/miic_partial_clean/normal/test_normal_00360.jpg,,0,0,448,448,rgb_repeat_v1,True,False
miic_partial_normal_test_normal_00361__x00000_y00000_s00448,miic_partial_normal_test_normal_00361,miic_partial,default,,SEM,train,good,data/dataverse_files_recovered/miic_partial_clean/normal/test_normal_00361.jpg,,0,0,448,448,rgb_repeat_v1,True,False
miic_partial_normal_test_normal_00362__x00000_y00000_s00448,miic_partial_normal_test_normal_00362,miic_partial,default,,SEM,validation,good,data/dataverse_files_recovered/miic_partial_clean/normal/test_normal_00362.jpg,,0,0,448,448,rgb_repeat_v1,False,False
miic_partial_normal_test_normal_00363__x00000_y00000_s00448,miic_partial_normal_test_normal_00363,miic_partial,default,,SEM,train,good,data/dataverse_files_recovered/miic_partial_clean/normal/test_normal_00363.jpg,,0,0,448,448,rgb_repeat_v1,True,False
miic_partial_normal_test_normal_00364__x00000_y00000_s00448,miic_partial_normal_test_normal_00364,miic_partial,default,,SEM,validation,good,data/dataverse_files_recovered/miic_partial_clean/normal/test_normal_00364.jpg,,0,0,448,448,rgb_repeat_v1,False,False
